#phrog,mean_vector_sim,sd_vector_sim,num_sequences
phrog_34884,0.9739579,0.0,2
phrog_26270,0.9344577,0.027405942,3
phrog_29143,0.99999994,0.0,2
phrog_19080,0.7327599,0.2590776,4
phrog_36063,0.96145034,0.0,2
phrog_20601,0.9757783,0.024222195,4
phrog_30412,0.89290345,0.0,2
phrog_15862,0.8591762,0.11724765,6
phrog_24467,0.968842,0.0220319,3
phrog_113,0.82718986,0.11423359,789
phrog_23308,0.9581072,0.010283769,3
phrog_34674,0.9660512,0.0,2
phrog_22016,0.99864453,0.0009583491,3
phrog_32205,0.8587146,0.0,2
phrog_25779,1.0000002,0.0,3
phrog_2914,0.7662496,0.12288616,49
phrog_32563,0.9984462,0.0,2
phrog_22770,0.99999994,5.9604645e-08,3
phrog_34112,0.9999999,0.0,2
phrog_675,0.9665869,0.02747325,209
phrog_24301,0.9830949,0.003785113,3
phrog_27608,0.9656773,0.022958172,3
phrog_30374,0.9914168,0.0,2
phrog_9699,0.8731893,0.06391122,11
phrog_20167,0.73602104,0.15927552,4
phrog_38728,0.9967541,0.0,2
phrog_36705,0.9828379,0.0,2
phrog_21279,0.9876628,0.010632839,4
phrog_9841,0.93054044,0.038489092,11
phrog_26516,0.9992359,0.00054033665,3
phrog_8587,0.99932736,0.0010544676,13
phrog_17913,0.9041026,0.07807579,5
phrog_29625,0.9999994,0.0,2
phrog_30360,0.99999946,0.0,2
phrog_7878,0.89071655,0.057458073,15
phrog_20173,0.9919049,0.008039333,4
phrog_36711,0.92584175,0.0,2
phrog_9855,0.99529976,0.0053229583,11
phrog_26502,0.88552696,0.08094463,3
phrog_29631,0.9999997,0.0,2
phrog_17907,0.9636736,0.023806548,5
phrog_8593,0.9152078,0.078079574,13
phrog_32577,0.9875524,0.0,2
phrog_2900,0.90447533,0.057236146,50
phrog_22764,0.9817435,0.010051836,3
phrog_35218,0.9046141,0.0,2
phrog_34106,0.99999976,0.0,2
phrog_33669,0.981617,0.0,2
phrog_24315,0.94142693,0.009604645,3
phrog_661,0.89420956,0.06871264,214
phrog_15876,0.9932072,0.0055718212,6
phrog_107,0.8274377,0.12399402,849
phrog_24473,0.99999994,3.4412757e-08,3
phrog_34660,0.99027216,0.0,2
phrog_22002,0.98868734,0.0059255506,3
phrog_5909,0.8704751,0.078631595,21
phrog_32211,0.99999976,0.0,2
phrog_26264,0.99738616,0.0018485045,3
phrog_29157,0.88304794,0.0,2
phrog_31718,0.9912202,0.0,2
phrog_36077,1.0000006,0.0,2
phrog_19094,0.936378,0.023606744,4
phrog_37369,0.99429,0.0,2
phrog_20615,0.9999997,0.0,4
phrog_30406,1.0,0.0,2
phrog_28249,1.0000001,0.0,2
phrog_17052,0.91337043,0.04483241,5
phrog_18361,0.77810895,0.13139822,5
phrog_37382,0.9316901,0.0,2
phrog_9100,0.96686363,0.037472464,12
phrog_27191,0.80322903,0.1182447,3
phrog_6233,0.96511954,0.021114167,19
phrog_20826,0.9534252,0.04657477,4
phrog_11423,0.9506066,0.029115139,9
phrog_35595,0.8918535,0.0,2
phrog_15645,0.9959882,0.0056739883,6
phrog_34853,0.9947957,0.0,2
phrog_25786,0.9999997,3.4412757e-08,3
phrog_4424,0.9473659,0.04943538,31
phrog_13234,0.9245283,0.047756914,7
phrog_24498,0.9488345,0.013955072,3
phrog_2055,0.9740042,0.050209485,73
phrog_12894,0.9158824,0.0377496,8
phrog_23491,1.0000002,0.0,3
phrog_2733,0.9738335,0.03607964,52
phrog_13552,0.9576364,0.062059112,7
phrog_22957,0.9716902,0.020018011,3
phrog_33682,0.9563449,0.0,2
phrog_4342,0.8738267,0.058054898,32
phrog_852,0.9191198,0.06936537,169
phrog_15123,0.97404706,0.015299155,6
phrog_21286,0.9335219,0.06029358,4
phrog_19719,0.97689724,0.011213068,4
phrog_8578,0.93839467,0.06576819,13
phrog_31095,0.94114846,0.0,2
phrog_11345,0.94704205,0.049722612,9
phrog_9666,0.999171,0.0006523162,11
phrog_36922,0.99703395,0.0,2
phrog_6555,0.9376836,0.034893356,18
phrog_29802,0.99999964,0.0,2
phrog_17734,0.94365424,0.050213344,5
phrog_20198,0.98955345,0.0069037587,4
phrog_7893,0.99986565,0.00034253823,15
phrog_18407,0.91434354,0.038046595,5
phrog_21292,0.99371916,0.006280929,4
phrog_31081,1.0000004,0.0,2
phrog_11351,0.9733517,0.016005248,9
phrog_9672,0.97767586,0.030225057,11
phrog_6541,0.88330895,0.08866556,18
phrog_36936,0.9797508,0.0,2
phrog_17720,0.92450523,0.047945797,5
phrog_29816,0.99503225,0.0,2
phrog_18413,0.9906435,0.010035996,5
phrog_7887,0.9269984,0.04811961,15
phrog_12880,0.92668086,0.04050717,8
phrog_2727,0.9654461,0.03184245,52
phrog_14229,0.9627545,0.032113116,7
phrog_23485,0.96201557,0.026859049,3
phrog_13546,0.97705597,0.018774966,7
phrog_5048,0.9982388,0.004288311,26
phrog_33696,0.9999998,0.0,2
phrog_22943,0.98919296,0.007641898,3
phrog_4356,0.9441108,0.033755362,31
phrog_12658,0.973806,0.02354063,8
phrog_32588,0.99999976,0.0,2
phrog_846,0.9105662,0.051254466,171
phrog_15137,0.95961356,0.027604388,6
phrog_3439,0.9822828,0.04564429,42
phrog_35581,1.0000002,0.0,2
phrog_15651,0.80213493,0.26606125,6
phrog_4430,0.9958288,0.005110458,31
phrog_25792,0.94365364,0.026286231,3
phrog_34847,0.9999999,0.0,2
phrog_13220,0.879166,0.06821219,7
phrog_15889,0.98471415,0.008784308,6
phrog_2041,0.9122189,0.063664414,74
phrog_1548,0.9758907,0.028933257,97
phrog_17046,0.9726219,0.018360965,5
phrog_37396,1.0000001,0.0,2
phrog_18375,0.9496981,0.06160726,5
phrog_9114,0.8365984,0.078735955,12
phrog_10729,0.9969869,0.0032143549,10
phrog_6227,0.9300401,0.057532515,19
phrog_27185,0.924988,0.053041443,3
phrog_20832,0.9683571,0.02742699,4
phrog_7139,0.9498591,0.030607792,16
phrog_11437,0.7788017,0.13462722,9
phrog_16358,0.8804956,0.0560895,6
phrog_36088,0.9852575,0.0,2
phrog_15679,0.98558533,0.005229462,6
phrog_3377,0.85743433,0.08868603,42
phrog_4418,0.9969262,0.0035641517,31
phrog_12116,0.9155056,0.13116324,8
phrog_13208,0.9995763,0.00036668277,7
phrog_5706,0.90921324,0.05351801,22
phrog_2069,0.7853311,0.10026985,73
phrog_14567,0.99788874,0.0018282516,7
phrog_25962,0.8865574,0.08021599,3
phrog_1560,0.8789848,0.1025887,96
phrog_31917,0.9516797,0.0,2
phrog_10701,0.93740565,0.051955093,10
phrog_7111,0.96415174,0.034239437,17
phrog_29180,0.99999994,0.0,2
phrog_8222,0.94581497,0.05791905,14
phrog_19043,0.95170945,0.023138877,4
phrog_16370,0.9534963,0.021560498,6
phrog_19725,1.0000005,0.0,4
phrog_27813,0.99036646,0.0030564428,3
phrog_9882,0.9649061,0.023352547,11
phrog_16416,0.99967575,0.00027455372,6
phrog_7677,0.9470852,0.032963984,15
phrog_11379,0.9526397,0.037289526,9
phrog_8544,0.97529924,0.025895681,13
phrog_10067,0.95973825,0.028944412,10
phrog_6569,0.9899156,0.008384014,18
phrog_1206,0.9464355,0.058037218,125
phrog_17708,1.0000002,7.5394574e-08,5
phrog_14201,0.7022991,0.30433634,7
phrog_5060,0.72673684,0.20204036,26
phrog_12670,0.99867016,0.00083898485,8
phrog_3411,0.9685929,0.066964015,42
phrog_33866,0.9920726,0.0,2
phrog_14215,0.97363997,0.016121658,7
phrog_5074,0.9861124,0.016477827,26
phrog_12664,0.96949714,0.028543608,8
phrog_33872,0.81397474,0.0,2
phrog_3405,0.9963084,0.008865772,42
phrog_27807,0.9977024,0.0016246065,3
phrog_19731,0.9812105,0.01878941,4
phrog_16402,0.99535465,0.00656948,6
phrog_9896,0.98175263,0.025939006,11
phrog_7663,0.9866465,0.023828972,15
phrog_8550,0.98302186,0.015718758,13
phrog_10073,0.9913139,0.0065120105,10
phrog_1212,0.87937105,0.07653766,124
phrog_18349,0.91655886,0.03575605,5
phrog_31903,0.9711981,0.0,2
phrog_1574,0.7428561,0.24759722,95
phrog_38099,0.9936821,0.0,2
phrog_10715,0.9485203,0.037572797,10
phrog_9128,0.9522376,0.020448275,12
phrog_7105,0.831249,0.09390569,17
phrog_8236,0.9426454,0.032125637,14
phrog_29194,0.98930466,0.0,2
phrog_19057,0.9862001,0.008740193,4
phrog_16364,0.9655752,0.029437939,6
phrog_3363,0.9855653,0.03610485,43
phrog_12102,0.7738883,0.12642805,8
phrog_5712,0.99970096,0.00030826515,22
phrog_14573,0.93948317,0.063470595,7
phrog_25976,0.8362763,0.1157698,3
phrog_3834,0.9506594,0.07701409,37
phrog_33443,0.9904393,0.0,2
phrog_13793,0.983611,0.008796075,7
phrog_32985,0.99988484,0.0,2
phrog_23650,0.9941662,0.004125165,3
phrog_35032,0.9556304,0.0,2
phrog_23888,0.9905365,0.0066917674,3
phrog_25221,0.96064824,0.012480539,3
phrog_4183,0.99424326,0.012836903,33
phrog_11184,0.8845062,0.07700769,9
phrog_26728,0.94997567,0.012615076,3
phrog_31254,0.96112967,0.0,2
phrog_21047,0.95774055,0.02387369,4
phrog_37625,0.99579763,0.0,2
phrog_38516,0.96741676,0.0,2
phrog_8961,0.98904896,0.008713045,12
phrog_20359,0.9504428,0.016570546,4
phrog_27436,0.92971367,0.049699955,3
phrog_6794,0.89761186,0.042257935,17
phrog_16833,0.95541346,0.025685595,5
phrog_28705,0.99875796,0.0,2
phrog_27350,0.9554027,0.031534962,3
phrog_28063,0.89888066,0.0,2
phrog_37143,0.9999999,0.0,2
phrog_17293,0.9998522,0.00012080124,5
phrog_38270,1.0000005,0.0,2
phrog_21721,0.9985656,0.0010116427,4
phrog_1945,0.94791067,0.040362358,79
phrog_31532,0.99909246,0.0,2
phrog_14942,0.9516404,0.030319607,6
phrog_25547,0.96623737,0.013376086,3
phrog_15484,0.93993133,0.069062695,6
phrog_22228,0.97818154,0.014331455,3
phrog_24881,0.97542095,0.016876837,3
phrog_35754,0.9970155,0.0,2
phrog_23136,0.95147294,0.03431425,3
phrog_2294,0.9137739,0.04912054,65
phrog_33325,0.994503,0.0,2
phrog_24659,0.92987204,0.03902643,3
phrog_14956,0.9229663,0.031155866,6
phrog_25553,0.99570227,0.003038816,3
phrog_15490,0.8357859,0.115354724,6
phrog_35740,0.9810798,0.0,2
phrog_24895,0.9960053,0.0028248504,3
phrog_2280,0.93910575,0.047541615,66
phrog_23122,0.9853774,0.010339549,3
phrog_4829,0.98511744,0.016111186,28
phrog_33331,0.99157214,0.0,2
phrog_35998,0.998749,0.0,2
phrog_339,0.9615514,0.031822518,361
phrog_27344,0.9993882,0.0001603409,3
phrog_28077,0.99999976,0.0,2
phrog_30638,0.9775104,0.0,2
phrog_37157,0.9999999,0.0,2
phrog_38264,1.0000002,0.0,2
phrog_17287,1.0,1.1920929e-07,5
phrog_1789,1.0,1.1910666e-07,84
phrog_36249,0.949346,0.0,2
phrog_16199,0.9527987,0.030201942,6
phrog_21735,0.9533904,0.024489677,4
phrog_31526,0.9999999,0.0,2
phrog_1951,0.92942214,0.08751088,78
phrog_29369,0.9710635,0.0,2
phrog_11190,0.97014576,0.019952258,9
phrog_31240,0.97769296,0.0,2
phrog_6958,0.9893846,0.009920977,17
phrog_21053,0.928045,0.030246438,4
phrog_37631,0.8720852,0.0,2
phrog_8975,0.9910944,0.008366424,12
phrog_38502,0.90522724,0.0,2
phrog_6780,0.9471198,0.044981863,17
phrog_27422,0.9999998,5.9604645e-08,3
phrog_28711,1.0,0.0,2
phrog_16827,0.9952301,0.005841864,5
phrog_33457,0.9669273,0.0,2
phrog_3820,0.9556324,0.034637667,37
phrog_5289,0.97136366,0.018955063,24
phrog_13787,0.83044463,0.071482345,7
phrog_23644,0.99999994,1.0323827e-07,3
phrog_32991,0.99999976,0.0,2
phrog_34338,0.9999998,0.0,2
phrog_35026,1.0000004,0.0,2
phrog_32749,1.0000002,0.0,2
phrog_12499,0.98484373,0.0081253,8
phrog_4197,0.92897606,0.043485958,33
phrog_25235,0.8964551,0.07321725,3
phrog_29427,1.0,0.0,2
phrog_31268,0.9999996,0.0,2
phrog_8785,0.9270672,0.05892285,13
phrog_26714,0.969515,0.018441968,3
phrog_18822,0.9965989,0.001575261,4
phrog_36507,0.9668117,0.0,2
phrog_6970,0.9623478,0.03261464,17
phrog_20365,0.5195901,0.48040974,4
phrog_37619,0.95978487,0.0,2
phrog_30176,0.9245899,0.0,2
phrog_28739,1.0000001,0.0,2
phrog_24103,0.98323774,0.011852888,3
phrog_477,0.86165553,0.074531056,283
phrog_3808,0.8992209,0.08048771,37
phrog_34310,0.9386837,0.0,2
phrog_13977,0.9732278,0.023229262,7
phrog_22572,0.85405463,0.10319913,3
phrog_32761,0.99999976,0.0,2
phrog_32007,1.0,0.0,2
phrog_35768,1.0000002,0.0,2
phrog_22214,0.9826409,0.012274624,3
phrog_34476,1.0000004,0.0,2
phrog_4801,0.8664861,0.08675314,28
phrog_311,0.8783363,0.13309911,391
phrog_24665,0.99568254,0.0030527525,3
phrog_33319,1.0000002,0.0,2
phrog_30610,0.99975157,0.0,2
phrog_20403,0.9678107,0.020290121,4
phrog_11806,0.6868724,0.17161503,9
phrog_19282,0.9369182,0.019646643,4
phrog_36261,0.97193503,0.0,2
phrog_1979,0.9192451,0.05388022,77
phrog_29341,0.9032202,0.0,2
phrog_26072,0.95654815,0.008335691,3
phrog_30604,0.9954839,0.0,2
phrog_27378,0.98912257,0.007691519,3
phrog_20417,0.922198,0.040031277,4
phrog_38258,1.0000004,0.0,2
phrog_18188,0.9813547,0.0145459175,5
phrog_11812,0.95664203,0.038711652,9
phrog_21709,0.9566129,0.020169187,4
phrog_36275,0.9098253,0.0,2
phrog_19296,0.9160428,0.03831669,4
phrog_29355,0.9975761,0.0,2
phrog_26066,0.9492565,0.035880823,3
phrog_32013,1.0000004,0.0,2
phrog_22200,0.91956496,0.040198438,3
phrog_4815,0.97200304,0.018996803,28
phrog_34462,1.0000002,0.0,2
phrog_24671,0.9500422,0.033971075,3
phrog_305,0.94492143,0.04333456,404
phrog_463,0.894396,0.081144325,288
phrog_24117,0.96303153,0.019665424,3
phrog_34304,0.9820074,0.0,2
phrog_23678,0.7985444,0.07964771,3
phrog_13963,0.9738046,0.037709907,7
phrog_22566,0.9701438,0.020638974,3
phrog_25209,0.97244716,0.01621853,3
phrog_32775,1.0,0.0,2
phrog_8791,0.88743466,0.06403628,13
phrog_29433,0.9693779,0.0,2
phrog_18836,0.9864445,0.013555586,4
phrog_26700,0.9999556,3.1413456e-05,3
phrog_6964,0.9716469,0.023104137,17
phrog_36513,0.9999998,0.0,2
phrog_8949,0.93450284,0.07679861,12
phrog_20371,0.9362467,0.030978056,4
phrog_30162,0.99925035,0.0,2
phrog_18605,0.9567275,0.0343615,5
phrog_26933,0.9814939,0.0035161604,3
phrog_17536,0.9644486,0.03849374,5
phrog_1038,0.9347425,0.037837148,143
phrog_6757,0.8800625,0.10429171,18
phrog_10259,0.9780914,0.03515493,10
phrog_9464,0.9731896,0.026032202,11
phrog_30189,0.9586996,0.0,2
phrog_11147,0.99134064,0.007932162,9
phrog_7449,0.967602,0.019589474,16
phrog_31297,0.9997561,0.0,2
phrog_16628,0.98890924,0.0075377137,5
phrog_21084,0.98655266,0.008435745,4
phrog_15321,0.9221703,0.041406244,6
phrog_13988,0.9502649,0.053785697,7
phrog_4140,0.9977806,0.0039078016,34
phrog_33480,1.0000001,0.0,2
phrog_488,0.9266707,0.05699043,277
phrog_13750,0.9761484,0.0377128,7
phrog_2531,0.8977407,0.06546477,57
phrog_32946,0.9820609,0.0,2
phrog_23693,0.8706077,0.09149415,3
phrog_14759,0.99926656,0.000685925,6
phrog_2257,0.95563513,0.088618405,66
phrog_34489,0.9942488,0.0,2
phrog_5538,0.9639272,0.024831757,23
phrog_13036,0.95278054,0.0305412,8
phrog_14981,0.9669561,0.026980177,6
phrog_12328,0.98430866,0.014219371,8
phrog_4626,0.9639394,0.03870221,29
phrog_25584,0.9988342,0.0008245188,3
phrog_3149,0.9513864,0.050771747,46
phrog_15447,0.9999999,1.1619084e-07,6
phrog_24842,0.9960065,0.00040540218,3
phrog_35797,0.9603964,0.0,2
phrog_30837,1.0000002,0.0,2
phrog_11621,0.7583487,0.104126446,9
phrog_1986,0.9573528,0.028628878,77
phrog_6031,0.9596809,0.026399886,21
phrog_27393,0.96559924,0.02432518,3
phrog_9302,0.9975415,0.0028991818,12
phrog_37,0.9329241,0.05947917,1545
phrog_18163,0.9290885,0.056789026,5
phrog_37180,0.8937819,0.0,2
phrog_17250,0.9466507,0.02442034,5
phrog_19269,0.87453413,0.06352551,4
phrog_30823,0.95856047,0.0,2
phrog_11635,0.9849603,0.023693284,9
phrog_26099,0.99999994,5.9604645e-08,3
phrog_1992,0.8840534,0.070105396,76
phrog_8008,0.7075161,0.16287038,14
phrog_27387,0.9226141,0.054720487,3
phrog_6025,0.76954484,0.1837528,21
phrog_9316,0.9989462,0.0010861532,12
phrog_37194,0.9982594,0.0,2
phrog_18177,0.9623276,0.018621769,5
phrog_23,0.728926,0.2213285,1846
phrog_17244,0.9976961,0.0018139802,5
phrog_2243,0.9516117,0.0780832,67
phrog_13022,0.94364077,0.025791308,8
phrog_14995,0.96083945,0.027018178,6
phrog_25590,0.97327346,0.008603701,3
phrog_4632,0.9612729,0.05949201,29
phrog_15453,0.9715301,0.022008574,6
phrog_35783,0.936197,0.0,2
phrog_24856,0.9581848,0.024993237,3
phrog_15335,0.9563886,0.030334884,6
phrog_22599,0.99127406,0.0061701867,3
phrog_4154,0.9270813,0.03604949,33
phrog_33494,0.99849916,0.0,2
phrog_13744,0.9876244,0.008296974,7
phrog_23687,0.88436884,0.048351787,3
phrog_32952,0.9999998,0.0,2
phrog_2525,0.9101688,0.07311626,58
phrog_26927,0.79901475,0.06768137,3
phrog_18611,0.7904967,0.11295016,5
phrog_17522,0.9999998,5.9604645e-08,5
phrog_6743,0.71411514,0.16914807,18
phrog_9470,0.954434,0.04191367,11
phrog_11153,1.0,0.0,9
phrog_31283,0.9999997,0.0,2
phrog_21090,0.9671789,0.021863544,4
phrog_3613,0.97629887,0.020465748,40
phrog_12472,0.94408846,0.03205778,8
phrog_23877,0.9432884,0.016435333,3
phrog_5262,0.9506617,0.043332674,25
phrog_14003,0.9942441,0.005426495,7
phrog_1004,0.9545744,0.03701791,148
phrog_18639,0.908308,0.06455523,5
phrog_9458,0.87515527,0.061492715,11
phrog_10265,0.9846288,0.013647808,10
phrog_8746,0.90428895,0.058154095,13
phrog_37802,0.98860157,0.0,2
phrog_7475,0.97999203,0.0156042045,16
phrog_28922,1.0000002,0.0,2
phrog_16614,0.94312286,0.04568846,5
phrog_19527,1.0,0.0,4
phrog_16172,0.981021,0.024273092,6
phrog_19241,0.9947849,0.0028249358,4
phrog_8020,0.8753903,0.10298095,14
phrog_29382,0.9971292,0.0,2
phrog_7313,0.90028405,0.058077928,16
phrog_21906,0.9836006,0.016399384,4
phrog_10503,0.9984032,0.0019391091,10
phrog_1762,0.9458936,0.03987841,86
phrog_14765,0.9966085,0.002769064,6
phrog_35973,0.99999994,0.0,2
phrog_5504,0.98012155,0.026915124,23
phrog_12314,0.96114427,0.030886084,8
phrog_3175,1.0,0.0,45
phrog_14771,0.92563426,0.097900204,6
phrog_5510,0.99441296,0.010697176,23
phrog_35967,1.0000002,0.0,2
phrog_12300,0.675343,0.2823706,8
phrog_3161,0.94268614,0.040989615,46
phrog_16166,0.93761915,0.03165071,6
phrog_19255,0.8241227,0.08751541,4
phrog_29396,0.93445396,0.0,2
phrog_8034,0.9294628,0.03830314,14
phrog_11609,0.9999999,5.61958e-08,9
phrog_7307,0.8448805,0.102961525,16
phrog_21912,0.94488764,0.02602481,4
phrog_28088,0.9933531,0.0,2
phrog_6019,0.8863957,0.08902777,21
phrog_10517,0.72026527,0.16662857,10
phrog_17278,0.9952798,0.004092404,5
phrog_1776,0.9919035,0.01807344,85
phrog_1010,0.93509275,0.052430347,147
phrog_10271,0.97023046,0.043344155,10
phrog_8752,0.99248487,0.017357718,13
phrog_7461,0.96898353,0.027509071,16
phrog_37816,0.9448749,0.0,2
phrog_16600,0.99869025,0.0018522979,6
phrog_28936,0.94670314,0.0,2
phrog_19533,0.88066536,0.045457568,4
phrog_3607,0.99277,0.0075849006,40
phrog_15309,0.8552231,0.059818406,6
phrog_12466,0.99511623,0.002867984,8
phrog_4168,0.93859124,0.04647943,33
phrog_23863,0.9893345,0.0026840055,3
phrog_5276,0.90202,0.105547376,25
phrog_13778,0.9575086,0.021416813,7
phrog_14017,0.92230797,0.06728297,7
phrog_2519,0.99070203,0.015691357,58
phrog_1777,0.8510518,0.09922973,85
phrog_17279,0.8482602,0.06419635,5
phrog_10516,0.8861626,0.07647863,10
phrog_6018,0.96715903,0.03536826,21
phrog_21913,0.99937505,0.00030558286,4
phrog_28089,0.9354783,0.0,2
phrog_7306,0.993433,0.016257023,16
phrog_11608,0.90318173,0.07465123,9
phrog_29397,0.96820426,0.0,2
phrog_8035,0.9233102,0.044206657,14
phrog_19254,0.9648991,0.032047287,4
phrog_16167,0.80088806,0.13018939,6
phrog_3160,0.95308053,0.024965744,46
phrog_12301,0.95471126,0.02854622,8
phrog_5511,0.98990333,0.00939165,23
phrog_35966,0.99542093,0.0,2
phrog_14770,0.7548889,0.18036756,6
phrog_2518,0.9961187,0.0075523066,58
phrog_14016,0.988928,0.0076652593,7
phrog_13779,0.72881573,0.16619304,7
phrog_5277,0.9429655,0.04887788,25
phrog_23862,0.9538725,0.03261694,3
phrog_4169,0.963392,0.023000397,33
phrog_12467,0.96314484,0.035374723,8
phrog_15308,0.9999999,9.61096e-08,6
phrog_3606,0.88545924,0.06681422,40
phrog_19532,0.96494585,0.023887238,4
phrog_28937,0.9791751,0.0,2
phrog_16601,0.9820679,0.011137006,6
phrog_7460,0.89767647,0.055225216,16
phrog_37817,0.9976025,0.0,2
phrog_8753,0.96850204,0.03048836,13
phrog_10270,0.95655805,0.036213506,10
phrog_1011,0.9340408,0.04978934,147
phrog_19526,0.9873585,0.009017213,4
phrog_16615,0.96487486,0.027815478,5
phrog_28923,0.98220146,0.0,2
phrog_37803,0.9996771,0.0,2
phrog_7474,0.9533144,0.031298734,16
phrog_8747,0.9966969,0.003450969,13
phrog_10264,0.9767974,0.020692512,10
phrog_9459,0.9907219,0.019299036,11
phrog_18638,0.7230282,0.16814286,5
phrog_1005,0.9288901,0.05724126,148
phrog_14002,0.9593894,0.039113868,7
phrog_5263,0.8934955,0.069407634,25
phrog_23876,0.9843852,0.004126284,3
phrog_12473,0.99687684,0.0034204286,8
phrog_3612,0.9955066,0.0037111624,40
phrog_3174,0.983518,0.01194473,46
phrog_12315,0.92491686,0.071090765,8
phrog_35972,0.98835814,0.0,2
phrog_5505,0.8859581,0.062083527,23
phrog_14764,0.99779284,0.0011201578,6
phrog_1763,0.91987026,0.12329721,85
phrog_10502,0.93448395,0.043150667,10
phrog_21907,0.9946201,0.0038042588,4
phrog_7312,0.9436337,0.0285801,16
phrog_8021,0.9384813,0.029198697,14
phrog_29383,0.9665875,0.0,2
phrog_19240,0.99999994,5.9604645e-08,4
phrog_16173,0.90810984,0.07575715,6
phrog_24857,0.81772023,0.12889163,3
phrog_35782,0.99999946,0.0,2
phrog_15452,0.9345839,0.034853913,6
phrog_25591,0.99999976,3.4412757e-08,3
phrog_4633,0.9982743,0.004407374,29
phrog_14994,0.98160636,0.009923077,6
phrog_13023,0.9746335,0.029290607,8
phrog_2242,0.99996066,0.0002241547,67
phrog_17245,0.95292675,0.030431012,5
phrog_22,0.7238304,0.14541243,1927
phrog_18176,0.9148096,0.06707077,5
phrog_37195,0.9869849,0.0,2
phrog_9317,0.9190473,0.04077669,12
phrog_27386,0.99864167,0.0009604986,3
phrog_6024,0.90646434,0.10626173,21
phrog_1993,0.89287364,0.07801674,76
phrog_8009,0.9793443,0.021792231,14
phrog_11634,0.9377415,0.06165636,9
phrog_26098,0.80784506,0.07546265,3
phrog_30822,1.0000001,0.0,2
phrog_19268,0.94610816,0.03547955,4
phrog_21091,0.96905446,0.0091805365,4
phrog_31282,0.89845836,0.0,2
phrog_11152,0.9761098,0.023603726,9
phrog_9471,0.99835044,0.0023653146,11
phrog_6742,0.83464694,0.07594539,18
phrog_17523,0.9397602,0.041640405,5
phrog_18610,0.98351014,0.012155104,5
phrog_26926,0.9875417,0.008809351,3
phrog_32953,0.99555075,0.0,2
phrog_23686,0.9949723,0.0007038584,3
phrog_2524,0.9226891,0.06148476,58
phrog_13745,0.95658267,0.022603111,7
phrog_33495,1.0,0.0,2
phrog_4155,0.9905066,0.02137215,33
phrog_15334,0.6441987,0.2497454,6
phrog_22598,0.96132964,0.025683401,3
phrog_2530,0.9784587,0.016179126,57
phrog_23692,1.0,6.8825514e-08,3
phrog_32947,0.9860386,0.0,2
phrog_489,0.98589027,0.022384899,277
phrog_13751,0.99955314,0.0003318022,7
phrog_33481,0.9670389,0.0,2
phrog_4141,0.9631606,0.023682162,34
phrog_13989,0.8627097,0.06989649,7
phrog_15320,1.0,3.0779706e-08,6
phrog_16629,1.0,7.5394574e-08,5
phrog_21085,0.99843544,0.0011063267,4
phrog_31296,1.0000002,0.0,2
phrog_7448,0.98367375,0.016007377,16
phrog_11146,0.97792697,0.022073038,9
phrog_30188,0.9907906,0.0,2
phrog_9465,1.0000004,5.0831012e-08,11
phrog_10258,0.94271857,0.04871522,10
phrog_6756,0.95935,0.03133155,18
phrog_1039,0.9213683,0.06409744,143
phrog_17537,0.9939326,0.0074307267,5
phrog_26932,0.957485,0.03006287,3
phrog_18604,0.96187437,0.014378811,5
phrog_17251,0.9207047,0.040092975,5
phrog_37181,1.0,0.0,2
phrog_18162,0.9446579,0.033172548,5
phrog_36,0.89967227,0.059755173,1547
phrog_9303,0.91829723,0.038118456,12
phrog_6030,0.8098731,0.1032171,21
phrog_27392,0.89302,0.04716745,3
phrog_1987,0.91827816,0.07002223,77
phrog_11620,0.96090764,0.022847883,9
phrog_30836,0.9999995,0.0,2
phrog_35796,0.99917233,0.0,2
phrog_24843,0.9605728,0.027879382,3
phrog_15446,0.99981004,0.00017769344,6
phrog_3148,0.96689945,0.024666114,46
phrog_4627,0.9803847,0.033973843,29
phrog_12329,0.95937604,0.036517266,8
phrog_25585,0.99999994,5.9604645e-08,3
phrog_14980,0.96069276,0.035287738,6
